Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_New,cell_id,Cycle
295.0,1808.62,495.0,3.927,3.528,3694.650000000373,4616.25,8524.56,770,0,,
296.0,1805.0,492.0,3.935,3.724,3598.311999999918,4571.0,8699.5,769,0,,
297.0,1860.7,501.0,3.922,3.505,4393.151999999769,5444.35,9830.91,768,0,,
298.0,1869.57,509.0,3.926,3.529,3867.5509999999776,4796.35,8728.93,767,0,,
299.0,1869.51,510.9974166667089,3.926,3.526,3896.225000000559,4832.23,8699.14,766,0,,
300.0,1868.9,510.0,3.927,3.526,3896.253999999724,4832.25,8732.77,765,0,,
301.0,1866.69,512.0,3.927,3.526,3896.320000000298,4832.32,8698.79,764,0,,
302.0,1864.51,512.0,3.928,3.526,3889.120000000112,4832.32,8700.04,763,0,,
303.0,1860.0,512.0,3.928,3.526,3881.947999998927,4796.35,8695.29,762,0,,
304.0,1859.9,512.0,3.928,3.526,3874.6260000010952,4796.23,8687.23,761,0,,
305.0,1856.61,510.0,3.928,3.526,3867.513000000268,4796.31,8695.84,760,0,,
306.0,1868.0,518.0103333331645,3.934,3.527,3854.320000000298,4796.32,8690.11,759,0,,
307.0,1852.7,510.01599999982864,3.93,3.522,3889.120999999344,4832.32,8719.87,758,0,,
308.0,1847.94,508.0,3.929,3.526,3842.226999999024,4760.23,8651.27,757,0,,
309.0,1845.58,507.0,3.929,3.527,3830.38300000038,4760.38,8680.2,756,0,,
310.0,1842.78,504.0,3.929,3.527,3817.285000000149,4760.49,8683.52,755,0,,
311.0,1839.56,504.0,3.93,3.528,3809.849999999628,4724.25,8646.78,754,0,,
312.0,1836.75,502.0,3.929,3.528,3795.528000000864,4724.33,8619.23,753,0,,
313.0,1834.44,502.0,3.93,3.529,3788.453000000678,4724.45,8637.25,752,0,,
314.0,1831.58,502.0,3.929,3.529,3781.158999999054,4724.36,8619.17,751,0,,
315.0,1828.25,499.0,3.929,3.529,3773.8190000010654,4688.22,8576.28,750,0,,
316.0,1826.78,500.1428571427241,3.93,3.529,3764.2350000003353,4688.24,8610.05,749,0,,
317.0,1824.64,498.0,3.93,3.53,3758.327999999746,4688.33,8603.5,748,0,,
318.0,1821.47,495.8571428572759,3.929,3.53,3746.312999999151,4688.31,8604.22,747,0,,
319.0,1818.39,496.5714285718277,3.929,3.531,3730.635000000708,4652.24,8584.61,746,0,,
320.0,1812.69,496.7810000004247,3.935,3.717,3640.2649999996647,4606.03,8675.17,745,0,,
321.0,1815.91,491.1428571427241,3.924,3.812,3615.637000000104,4580.44,8697.09,744,0,,
322.0,1820.66,496.0,3.928,3.535,3722.25,4652.25,8622.31,743,0,,
323.0,1818.69,494.5714285718277,3.928,3.533,3737.849999999628,4652.25,8619.94,742,0,,
324.0,1815.69,493.0,3.928,3.533,3728.375,4652.38,8587.25,741,0,,
325.0,1812.72,492.0,3.928,3.532,3716.344000000506,4652.34,8591.22,740,0,,
326.0,1810.06,494.0,3.927,3.533,3709.2060000002384,4616.41,8591.91,739,0,,
327.0,1807.97,491.0,3.927,3.533,3701.974999999628,4616.38,8586.75,738,0,,
328.0,1805.06,490.0,3.926,3.533,3692.344000000506,4616.34,8575.09,737,0,,
329.0,1803.09,490.0,3.926,3.533,3680.406999999657,4616.41,8560.16,736,0,,
330.0,1801.03,489.8571428572759,3.926,3.533,3680.3439999995753,4616.34,8554.75,735,0,,
331.0,1798.66,488.0,3.926,3.535,3673.143000000157,4580.34,8532.69,734,0,,
332.0,1795.91,487.0,3.926,3.534,3665.9119999995455,4580.31,8527.06,733,0,,
333.0,1792.94,484.2857142854482,3.925,3.535,3656.3439999995753,4580.34,8499.59,732,0,,
334.0,1790.06,484.0,3.925,3.535,3644.3439999995753,4580.34,8498.56,731,0,,
335.0,1787.25,484.7142857145518,3.925,3.536,3637.1749999998137,4544.38,8483.28,730,0,,
336.0,1785.06,482.0,3.924,3.536,3629.943999999203,4544.34,8501.88,729,0,,
337.0,1782.94,483.4285714281723,3.924,3.537,3620.375,4544.38,8518.53,728,0,,
338.0,1781.16,481.0,3.924,3.537,3614.3439999995753,4544.34,8499.53,727,0,,
339.0,1779.81,481.0,3.924,3.538,3608.3439999995753,4544.34,8457.84,726,0,,
340.0,1778.41,481.1428571427241,3.924,3.538,3602.3430000003427,4544.34,8481.62,725,0,,
341.0,1776.81,479.1428571427241,3.924,3.537,3601.1430000001565,4508.34,8476.78,724,0,,
342.0,1774.06,477.8571428572759,3.924,3.537,3593.943999999203,4508.34,8486.16,723,0,,
343.0,1769.75,478.0,3.923,3.538,3579.5120000001043,4508.31,8460.38,722,0,,
344.0,1763.5,475.25,3.929,3.727,3465.311999999918,4438.0,8630.94,721,0,,
345.0,1779.2,477.0,3.915,3.824,3410.351999999024,4400.35,8655.87,720,0,,
346.0,1784.16,481.0,3.918,3.539,3608.320000000298,4544.32,8547.9,719,0,,
347.0,1782.72,480.4285714281723,3.919,3.536,3622.7713999999687,4544.35,8517.69,718,0,,
348.0,1779.14,480.0,3.919,3.537,3615.5520000001416,4544.35,8489.02,717,0,,
349.0,1778.34,479.4285714281723,3.919,3.537,3608.319999999367,4544.32,8545.47,716,0,,
350.0,1775.84,480.0,3.919,3.537,3601.088999998756,4508.29,8515.2,715,0,,
351.0,1773.66,480.0,3.919,3.537,3593.920999999158,4508.32,8523.2,714,0,,
352.0,1770.84,478.0,3.919,3.537,3586.752000001259,4508.35,8470.06,713,0,,
353.0,1768.93,478.0,3.919,3.538,3579.519999999553,4508.32,8505.92,712,0,,
354.0,1766.05,477.1428571427241,3.919,3.54,3572.3520000008866,4472.35,8477.7,711,0,,
355.0,1764.25,476.1291428571567,3.92,3.539,3560.2259999997914,4472.23,8507.37,710,0,,
356.0,1762.49,476.1428571427241,3.92,3.539,3554.3509999997914,4472.35,8482.88,709,0,,
357.0,1736.83,465.0,3.919,3.876,2888.3119999989867,3824.31,7913.97,708,0,,
358.0,1734.77,464.0,3.918,3.545,3457.142999999225,4364.34,8462.78,707,0,,
359.0,1733.95,463.7142857145518,3.919,3.545,3449.911999998614,4364.31,8463.0,706,0,,
360.0,1731.61,462.4285714281723,3.918,3.545,3446.359000000172,4364.36,8456.81,705,0,,
361.0,1730.3,463.0,3.918,3.546,3440.3279999997467,4364.33,8446.81,704,0,,
362.0,1728.25,462.0,3.917,3.545,3435.511999999173,4364.31,8438.3,703,0,,
363.0,1726.2,461.0,3.917,3.545,3428.375,4364.38,8451.19,702,0,,
364.0,1723.89,460.0,3.917,3.546,3421.142999999225,4328.34,8461.59,701,0,,
365.0,1721.38,457.2857142854482,3.916,3.547,3413.911999998614,4328.31,8412.16,700,0,,
366.0,1719.05,459.0,3.916,3.547,3406.760000000708,4328.36,8422.53,699,0,,
367.0,1717.48,459.0,3.916,3.547,3399.560000000521,4328.36,8417.03,698,0,,
368.0,1715.61,456.0,3.916,3.547,3392.3590000011027,4328.36,8384.8,697,0,,
369.0,1714.62,456.0,3.916,3.548,3392.343999999576,4292.34,8424.0,696,0,,
370.0,1713.28,457.7142857145518,3.916,3.548,3385.143999999389,4292.34,8417.12,695,0,,
371.0,1711.59,455.0,3.916,3.549,3380.3430000003427,4292.34,8390.81,694,0,,
372.0,1704.0,456.4285714281723,3.916,3.549,3377.8499999996275,4292.25,8387.88,693,0,,
373.0,1705.97,455.1428571427241,3.915,3.549,3368.311999999918,4292.31,8371.97,692,0,,
374.0,1696.31,453.5939999995753,3.919,3.738,3241.343999999576,4207.0,8615.53,691,0,,
375.0,1731.2,450.4285714281723,3.903,3.515,4119.55199999921,5192.35,10054.43,690,0,,
376.0,1742.11,460.0,3.907,3.558,3457.024999999441,4364.22,8589.18,689,0,,
377.0,1744.42,462.0,3.909,3.556,3488.3199999993667,4400.32,8561.31,688,0,,
378.0,1743.84,460.2857142854482,3.909,3.555,3494.3509999997914,4400.35,8528.41,687,0,,
379.0,1743.14,461.5714285718277,3.91,3.555,3493.1199999991804,4400.32,8528.09,686,0,,
380.0,1741.5,461.0,3.909,3.554,3493.121000000276,4400.32,8536.83,685,0,,
381.0,1739.04,461.0,3.91,3.572,3485.9469999996945,4400.35,8528.6,684,0,,
382.0,1737.66,459.8571428572759,3.91,3.554,3476.320000000298,4400.32,8508.58,683,0,,
383.0,1728.0,462.0,3.911,3.554,3471.5200000004843,4364.32,8492.32,682,0,,
384.0,1732.35,459.0,3.911,3.554,3464.39100000076,4364.39,8518.73,681,0,,
385.0,1730.34,459.0,3.911,3.554,3452.3199999993667,4364.32,8504.83,680,0,,
386.0,1727.42,459.0,3.912,3.553,3442.751000000164,4364.35,8540.2,679,0,,
387.0,1724.42,456.8571428572759,3.912,3.554,3435.387999999337,4328.19,8486.21,678,0,,
388.0,1721.7,456.8571428572759,3.912,3.554,3428.3279999997467,4328.33,8525.61,677,0,,
389.0,1718.31,455.02324999962,3.911,3.555,3413.927999999374,4328.33,8472.88,676,0,,
390.0,1716.0,452.5714285718277,3.911,3.554,3404.360000000336,4328.36,8511.75,675,0,,
391.0,1713.22,454.0,3.912,3.555,3392.343999999576,4292.34,8511.49,674,0,,
392.0,1709.38,453.0,3.911,3.555,3385.143999999389,4292.34,8490.45,673,0,,
393.0,1707.09,450.0,3.911,3.556,3374.235000000336,4292.24,8485.28,672,0,,
394.0,1704.17,448.7142857145518,3.911,3.557,3363.5120000001043,4256.31,8449.89,671,0,,
395.0,1701.44,449.0,3.911,3.556,3356.328000000678,4256.33,8472.25,670,0,,
396.0,1699.72,447.4285714281723,3.911,3.557,3349.1749999998137,4256.38,8467.42,669,0,,
397.0,1695.62,446.1428571427241,3.91,3.557,3338.359000000172,4256.36,8444.23,668,0,,
398.0,1682.91,448.8119999999181,3.913,3.731,3199.3909999988973,4164.98,8635.33,667,0,,
399.0,1692.84,443.9680000003427,3.906,3.84,3169.1430000001565,4112.34,8577.66,666,0,,
400.0,1698.0,447.0,3.909,3.56,3320.343999999576,4220.34,8453.97,665,0,,
401.0,1696.53,447.8571428572759,3.909,3.559,3334.743000000716,4256.34,8413.91,664,0,,
402.0,1690.18,445.0,3.904,3.979,893.9519999995828,1808.35,6133.98,663,0,,
403.0,1695.62,448.0,3.908,3.559,3313.1520000007004,4220.35,8412.8,662,0,,
404.0,1693.38,445.0,3.908,3.558,3327.5509999999776,4220.35,8401.95,661,0,,
405.0,1690.24,447.0,3.908,3.557,3320.353000000119,4220.35,8368.77,660,0,,
406.0,1687.07,444.0,3.908,3.557,3313.185999998823,4220.39,8364.07,659,0,,
407.0,1683.97,442.7142857145518,3.907,3.558,3298.752000001259,4220.35,8375.46,658,0,,
408.0,1681.24,442.7142857145518,3.908,3.559,3291.617999999784,4184.42,8367.61,657,0,,
409.0,1678.24,441.4285714281723,3.907,3.56,3284.351999999956,4184.35,8356.64,656,0,,
410.0,1675.39,439.0,3.907,3.56,3272.3509999997914,4184.35,8350.62,655,0,,
411.0,1673.86,440.1428571427241,3.907,3.56,3262.752000001259,4184.35,8376.67,654,0,,
412.0,1672.61,440.1428571427241,3.907,3.561,3260.3520000008866,4148.35,8332.45,653,0,,
413.0,1669.83,440.1428571427241,3.908,3.56,3255.552000001073,4148.35,8337.09,652,0,,
414.0,1668.35,438.0,3.907,3.561,3248.3130000010133,4148.31,8316.57,651,0,,
415.0,1666.91,438.8571428572759,3.907,3.561,3242.3899999996647,4148.39,8347.26,650,0,,
416.0,1664.0,437.0,3.907,3.562,3236.343999999576,4148.34,8353.22,649,0,,
417.0,1662.26,437.5714285718277,3.906,3.561,3226.759000001475,4148.36,8336.17,648,0,,
418.0,1661.22,437.5714285718277,3.906,3.562,3224.3590000011027,4112.36,8320.42,647,0,,
419.0,1657.92,435.0,3.905,3.561,3219.591000000946,4112.39,8302.83,646,0,,
420.0,1655.39,436.11428571492434,3.905,3.562,3212.35899999924,4112.36,8305.06,645,0,,
421.0,1653.8,434.0,3.905,3.562,3205.1910000005737,4112.39,8303.62,644,0,,
422.0,1649.22,431.1428571427241,3.904,3.562,3197.928000000305,4112.33,8293.58,643,0,,
423.0,1636.06,435.5940000005066,3.907,3.746,3045.344000001438,4004.0,8551.95,642,0,,
424.0,1668.64,435.0,3.897,3.861,2866.8160000005737,3860.42,8744.16,641,0,,
425.0,1674.62,438.4285714281723,3.901,3.564,3255.5190000003204,4148.32,8486.66,640,0,,
426.0,1673.28,438.4285714281723,3.901,3.561,3272.320000000298,4184.32,8425.76,639,0,,
427.0,1671.62,438.4285714281723,3.902,3.561,3269.9539999999106,4148.35,8398.75,638,0,,
428.0,1670.27,437.0,3.902,3.56,3262.782999999821,4148.38,8402.85,637,0,,
429.0,1666.91,438.4285714281723,3.902,3.561,3255.519999999553,4148.32,8358.11,636,0,,
430.0,1664.83,438.4285714281723,3.902,3.562,3248.2229999993,4148.22,8399.78,635,0,,
431.0,1661.47,436.0,3.902,3.561,3236.3520000008866,4148.35,8388.77,634,0,,
432.0,1658.98,436.0,3.903,3.562,3226.657999999821,4112.26,8389.76,633,0,,
433.0,1657.38,435.4285714281723,3.902,3.562,3212.351999999024,4112.35,8370.37,632,0,,
434.0,1655.52,435.4285714281723,3.903,3.563,3212.320000000298,4112.32,8406.41,631,0,,
435.0,1653.44,434.0,3.903,3.563,3205.120000000112,4112.32,8404.51,630,0,,
436.0,1651.03,433.02857142779976,3.904,3.563,3197.952000000514,4076.35,8388.93,629,0,,
437.0,1648.88,432.4285714281723,3.904,3.563,3188.343999999576,4076.34,8405.28,628,0,,
438.0,1647.58,432.4285714281723,3.904,3.564,3182.35899999924,4076.36,8379.97,627,0,,
439.0,1747.8,490.0,3.906,3.565,3200.313000000082,4112.31,8302.3,626,0,,
440.0,1739.72,485.5714285718277,3.903,3.524,3471.5750000001863,4364.38,8688.7,625,0,,
441.0,1618.45,420.0,3.898,3.527,3442.760000000708,4364.36,8685.89,624,0,,
442.0,1627.66,423.4285714281723,3.9,3.571,3074.311999999918,3968.31,8339.3,623,0,,
443.0,1628.41,425.0,3.901,3.569,3104.35899999924,4004.36,8353.8,622,0,,
444.0,1629.5,424.7814000006765,3.902,3.568,3104.3430000003427,4004.34,8335.12,621,0,,
445.0,1625.31,423.4285714281723,3.901,3.568,3111.5429999995977,4004.34,8354.11,620,0,,
446.0,1621.22,422.7428571423516,3.9,3.567,3097.143999999389,4004.34,8305.81,619,0,,
447.0,1584.77,413.8285714285448,3.891,3.581,2902.752000001259,3788.35,8038.59,618,0,,
448.0,1586.56,412.79999999981374,3.894,3.575,2972.3199999993667,3860.32,8152.1,617,0,,
449.0,1585.41,412.79999999981374,3.894,3.574,2981.950999999419,3860.35,8205.21,616,0,,
450.0,1584.58,412.79999999981374,3.895,3.575,2974.754000000656,3860.35,8233.89,615,0,,
451.0,1582.75,411.0,3.895,3.573,2972.3520000008866,3860.35,8226.18,614,0,,
452.0,1580.8,412.11428571492434,3.894,3.574,2967.519999999553,3860.32,8231.9,613,0,,
453.0,1578.21,409.7142857145518,3.894,3.574,2960.315999998711,3860.32,8209.5,612,0,,
454.0,1575.74,409.02857142779976,3.893,3.574,2954.3829999994487,3860.38,8219.55,611,0,,
455.0,1573.22,409.2000000001863,3.893,3.575,2945.8580000000075,3824.26,8186.46,610,0,,
456.0,1571.77,407.6571428570896,3.892,3.575,2938.7210000008345,3824.32,8194.62,609,0,,
457.0,1569.79,407.5714285718277,3.892,3.575,2931.5830000014976,3824.38,8201.89,608,0,,
458.0,1568.81,406.9714285722002,3.892,3.575,2930.382000000216,3824.38,8215.8,607,0,,
459.0,1567.16,406.9714285722002,3.892,3.576,2924.3829999994487,3824.38,8185.53,606,0,,
460.0,1565.31,406.2857142854482,3.892,3.576,2918.321000000462,3824.32,8175.4,605,0,,
461.0,1562.86,406.2857142854482,3.892,3.577,2912.3899999996647,3788.39,8168.26,604,0,,
462.0,1561.34,405.5999999996274,3.891,3.577,2906.2345000002533,3788.22,8175.05,603,0,,
463.0,1560.28,405.0,3.891,3.577,2900.2810000004247,3788.28,8196.95,602,0,,
464.0,1557.38,404.91428571473807,3.891,3.578,2894.328000000678,3788.33,8179.23,601,0,,
465.0,1556.42,404.91428571473807,3.891,3.578,2888.3909999998286,3788.39,8183.72,600,0,,
466.0,1555.88,404.91428571473807,3.891,3.577,2882.344000000506,3788.34,8180.34,599,0,,
467.0,1555.91,404.91428571473807,3.891,3.578,2881.081999999471,3752.28,8200.25,598,0,,
468.0,1554.84,404.91428571473807,3.891,3.578,2876.48399999924,3752.48,8232.83,597,0,,
469.0,1527.61,405.5940000005066,3.886,3.766,2702.344000001438,3654.02,8486.05,596,0,,
470.0,1576.45,404.5714285718277,3.879,3.542,3743.351999999024,4868.35,10450.69,595,0,,
471.0,1587.87,409.2857142854482,3.884,3.589,2974.7519999993965,3860.35,8379.71,594,0,,
472.0,1593.25,409.02857142779976,3.887,3.586,3010.783999999985,3896.38,8320.58,593,0,,
473.0,1593.21,409.7142857145518,3.887,3.584,3025.18499999959,3896.38,8287.26,592,0,,
474.0,1593.34,412.79999999981374,3.888,3.584,3025.121000000276,3896.32,8349.12,591,0,,
475.0,1592.51,413.48571428563446,3.889,3.584,3020.320000000298,3896.32,8327.36,590,0,,
476.0,1590.76,411.771428572014,3.889,3.583,3017.853999999352,4573.39,8280.14,589,0,,
477.0,1588.87,413.5714285718277,3.89,3.583,3008.219000001438,3896.22,8318.84,588,0,,
478.0,1586.82,411.8571428572759,3.891,3.583,3003.5200000004843,3896.32,8331.45,587,0,,
479.0,1583.94,410.05714285746217,3.891,3.582,2996.351999999024,3860.35,8300.86,586,0,,
480.0,1582.05,410.05714285746217,3.891,3.582,2984.3509999997914,3860.35,8325.44,585,0,,
481.0,1579.3,408.8571428572759,3.891,3.583,2978.321000000462,3860.32,8303.13,584,0,,
482.0,1577.3,407.6571428570896,3.892,3.583,2967.5519999992102,3860.35,8290.3,583,0,,
483.0,1576.12,407.6571428570896,3.892,3.583,2960.3909999988973,3824.39,8297.89,582,0,,
484.0,1572.12,406.9714285722002,3.891,3.583,2954.31200000085,3824.31,8263.03,581,0,,
485.0,1569.56,405.0,3.891,3.583,2942.375,3824.38,8301.25,580,0,,
486.0,1566.92,403.88571428507566,3.891,3.584,2931.590999999084,3824.39,8295.33,579,0,,
487.0,1683.56,459.0,3.892,3.583,2954.3590000011027,3824.36,8173.7,578,0,,
488.0,1674.91,456.8571428572759,3.889,3.543,3255.560000000521,4148.36,8644.16,577,0,,
489.0,1669.86,454.2857142854482,3.888,3.546,3226.618999999948,4148.22,8630.5,576,0,,
490.0,1665.67,453.0,3.887,3.549,3212.35899999924,4112.36,8603.5,575,0,,
491.0,1662.56,452.0,3.887,3.548,3197.9599999999627,4112.36,8586.53,574,0,,
492.0,1657.73,452.1428571427241,3.886,3.55,3190.743000000716,4112.34,8573.56,573,0,,
493.0,1624.91,453.5929999994114,3.874,3.732,2982.23399999924,3962.02,8863.51,572,0,,
494.0,1641.88,447.4285714281723,3.873,3.852,2910.0999999996275,3860.5,8735.94,571,0,,
495.0,1654.0,448.7142857145518,3.881,3.558,3128.375,4040.38,8581.12,570,0,,
496.0,1656.38,449.5714285718277,3.883,3.555,3169.143999999389,4076.34,8524.84,569,0,,
497.0,1655.31,449.5714285718277,3.884,3.553,3176.31200000085,4076.31,8560.28,568,0,,
498.0,1652.25,448.0,3.883,3.553,3176.3119999989867,4076.31,8486.12,567,0,,
499.0,1649.97,448.2857142854482,3.884,3.552,3169.1119999988005,4076.31,8519.91,566,0,,
500.0,1647.47,447.0,3.883,3.553,3161.9749999996275,4076.38,8522.53,565,0,,
501.0,1644.72,445.7142857145518,3.883,3.553,3152.3429999994114,4040.34,8461.09,564,0,,
502.0,1642.66,446.0,3.883,3.554,3146.3119999989867,4040.31,8476.38,563,0,,
503.0,1640.59,444.4285714281723,3.882,3.554,3140.343999999576,4040.34,8479.72,562,0,,
504.0,1638.66,445.0,3.882,3.555,3133.144000001252,4040.34,8489.97,561,0,,
505.0,1636.78,443.1428571427241,3.882,3.555,3128.375,4040.38,8506.38,560,0,,
506.0,1635.22,443.1428571427241,3.882,3.556,3122.3130000010133,4004.31,8522.16,559,0,,
507.0,1632.62,441.0,3.882,3.556,3118.71199999936,4004.31,8477.88,558,0,,
508.0,1631.19,441.8571428572759,3.881,3.556,3110.2810000004247,4004.28,8506.69,557,0,,
509.0,1629.53,440.5714285718277,3.882,3.556,3104.31200000085,4004.31,8509.0,556,0,,
510.0,1627.75,439.62480000033975,3.881,3.557,3097.143999999389,4004.34,8436.16,555,0,,
511.0,1626.84,439.2857142854482,3.881,3.557,3089.944000001065,3968.34,8470.84,554,0,,
512.0,1626.06,441.0,3.881,3.556,3085.087999999523,3970.69,8489.69,553,0,,
513.0,1624.75,441.0,3.88,3.556,3080.375,3968.38,8482.47,552,0,,
514.0,1623.25,439.7142857145518,3.88,3.556,3075.511999999173,3968.31,8491.28,551,0,,
515.0,1621.38,439.7142857145518,3.88,3.556,3068.343999999576,3968.34,8462.28,550,0,,
516.0,1608.06,433.2857142854482,3.876,3.558,3061.143999999389,3932.34,8465.09,549,0,,
517.0,1577.44,439.1879999991506,3.864,3.742,2821.375,3801.0,8759.81,548,0,,
518.0,1607.88,436.2857142854482,3.868,3.863,2789.31299999915,3752.31,8582.0,547,0,,
519.0,1620.06,439.5428571430966,3.877,3.562,3044.375,3932.38,8551.75,546,0,,
520.0,1617.44,438.0,3.877,3.559,3068.31200000085,3968.31,8540.88,545,0,,
521.0,1615.88,436.4571428569034,3.877,3.559,3061.1749999998137,3932.38,8540.56,544,0,,
522.0,1614.0,437.0,3.877,3.56,3050.31299999915,3932.31,8540.88,543,0,,
523.0,1614.88,437.1428571436554,3.878,3.559,3046.7750000003725,3932.38,8511.06,542,0,,
524.0,1611.69,437.0,3.877,3.56,3046.7750000003725,3932.38,8545.44,541,0,,
525.0,1613.31,437.1428571436554,3.878,3.56,3038.375,3932.38,8551.44,540,0,,
526.0,1612.62,435.4285714291036,3.879,3.559,3039.5129999984056,3932.31,8525.69,539,0,,
527.0,1610.62,434.1893571447581,3.879,3.559,3039.574999999255,3932.38,8552.25,538,0,,
528.0,1608.0,434.0571428555995,3.878,3.559,3032.375,3932.38,8541.56,537,0,,
529.0,1605.06,431.5714285708964,3.877,3.561,3025.175000000745,3896.38,8538.44,536,0,,
530.0,1602.62,432.0,3.877,3.561,3017.787999998778,3896.19,8500.38,535,0,,
531.0,1601.5,432.0,3.877,3.561,3010.712999999523,3896.31,8523.69,534,0,,
532.0,1599.38,430.7142857145518,3.876,3.561,3003.449999999255,3896.25,8493.06,533,0,,
533.0,1597.19,429.1999999992549,3.876,3.562,3002.31299999915,3896.31,8467.19,532,0,,
534.0,1594.81,429.4285714291036,3.876,3.562,2996.375,3896.38,8465.69,531,0,,
535.0,1592.25,428.1428571436554,3.874,3.563,2989.175000000745,3860.38,8444.75,530,0,,
536.0,1590.19,428.4000000003725,3.875,3.563,2984.25,3860.25,8447.56,529,0,,
537.0,1587.5,428.5714285708964,3.874,3.564,2974.7750000003725,3860.38,8453.44,528,0,,
538.0,1582.62,426.0,3.872,3.565,2967.5129999984056,3860.31,8433.5,527,0,,
539.0,1568.62,422.4000000003725,3.866,3.567,2938.6500000003725,3824.25,8443.69,526,0,,
540.0,1545.62,432.0,3.857,3.75,2695.31200000085,3668.0,8775.31,525,0,,
541.0,1576.69,426.4285714291036,3.862,3.869,2693.9749999996275,3644.38,8494.19,524,0,,
542.0,1585.69,428.1428571436554,3.867,3.569,2938.712000001222,3824.31,8487.5,523,0,,
543.0,1588.19,428.9142857138068,3.87,3.567,2972.31299999915,3860.31,8470.38,522,0,,
544.0,1585.94,427.7142857145518,3.871,3.566,2978.31299999915,3860.31,8461.88,521,0,,
545.0,1583.69,426.4285714291036,3.87,3.566,2967.449999999255,3860.25,8466.0,520,0,,
546.0,1581.75,426.4285714291036,3.87,3.566,2960.31299999915,3824.31,8473.12,519,0,,
547.0,1583.0,428.1428571436554,3.87,3.584,2953.112999999896,3824.31,8478.31,518,0,,
548.0,1580.38,427.542857144028,3.87,3.566,2960.375,3824.38,8466.75,517,0,,
549.0,1578.69,425.1428571436554,3.87,3.566,2945.9749999996275,3824.38,8493.12,516,0,,
550.0,1578.88,425.82857142947614,3.871,3.566,2938.7750000003725,3824.38,8457.38,515,0,,
551.0,1577.56,425.82857142947614,3.871,3.566,2938.7750000003725,3824.38,8507.12,514,0,,
552.0,1576.38,423.4285714291036,3.871,3.567,2936.375,3824.38,8470.75,513,0,,
553.0,1575.5,423.4285714291036,3.871,3.567,2931.449999999255,3824.25,8530.81,512,0,,
554.0,1573.56,423.4285714291036,3.872,3.567,2924.31299999915,3788.31,8472.81,511,0,,
555.0,1571.81,422.7428571432829,3.871,3.567,2924.31299999915,3788.31,8456.12,510,0,,
556.0,1570.25,422.1428571436554,3.871,3.567,2917.112999999896,3788.31,8461.88,509,0,,
557.0,1568.12,420.8571428563446,3.87,3.569,2906.375,3788.38,8468.06,508,0,,
558.0,1565.94,422.5714285708964,3.87,3.569,2900.3330000005662,3788.31,8487.12,507,0,,
559.0,1562.88,419.5714285708964,3.87,3.569,2888.25,3752.25,8454.88,506,0,,
560.0,1560.38,418.2857142854482,3.87,3.57,2882.375,3752.38,8421.88,505,0,,
561.0,1557.5,417.5999999996274,3.868,3.57,2876.375,3752.38,8446.0,504,0,,
562.0,1543.0,414.0,3.863,3.571,2858.375,3716.38,8431.12,503,0,,
563.0,1532.0,412.2857142854482,3.859,3.575,2816.5,3680.5,8439.75,502,0,,
564.0,1509.25,424.75,3.848,3.757,2590.25,3563.0,8681.75,501,0,,
565.0,1557.25,422.7428571432829,3.84,3.602,3320.351999999956,4508.35,10882.53,500,0,,
566.0,1577.15,426.4285714291036,3.854,3.586,2895.518999999389,3788.32,8647.2,499,0,,
567.0,1584.54,426.4285714291036,3.859,3.581,2960.3209999986,3824.32,8592.48,498,0,,
