cell_id,Cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
cell_005,213,2444.60480000003,2.956899999990128,3.5890126,2.0294986,1356.2574000000022,1981.2563000000082,1981.2563000000082,1014
cell_005,214,1188.896799999988,2.9635999999591434,3.5901132,2.0295215,1361.2738000000243,1981.2816000000457,1981.2816000000457,1013
cell_005,215,1181.2296999999674,2.84570000000528,3.589932,2.0318055,1366.2433999999776,1981.245500000019,1981.245500000019,1012
cell_005,216,2389.9785000000265,2.962400000018448,3.5897985,2.0300117,1956.2599000000048,1981.2599000000046,1981.2599000000046,1011
cell_005,217,2379.643400000001,2.940200000011828,3.5899062,2.0316978,1356.2481000000262,1981.2563000000087,1981.2563000000087,1010
cell_005,218,2379.8059999999823,2.9161999999777777,3.5900035,2.0290904,1351.2379000000074,1981.2419999999697,1981.2419999999697,1009
cell_005,219,1177.8306000000448,2.780900000012423,3.5897164,2.0321784,1351.2551000000094,1981.2539000000108,1981.2539000000108,1008
cell_005,220,2379.929100000009,2.885000000009228,3.5886874,2.0271497,1351.2836999999706,0.00010000000474974687,1981.2799999999695,1007
cell_005,221,2379.770900000003,2.89170000003665,3.5896516,2.0297303,1381.2772000000114,1981.2790000000386,1981.2790000000386,1006
cell_005,222,1180.5453999999445,2.869499999971623,3.5887904,2.028914,1396.2533999999869,1981.254799999995,1981.254799999995,1005
cell_005,223,1180.8138000000035,2.7951999999929455,3.589478,2.0266147,1361.265400000033,1981.2756999999983,1981.2756999999983,1004
cell_005,224,2381.8427999999844,2.8303999999769758,3.5897927,2.0292068,1461.2444000000248,1981.2502000000095,1981.2502000000095,1003
cell_005,225,2376.722699999984,2.890599999984431,3.5894666,2.0265899,1616.279200000048,1981.285600000003,1981.285600000003,1002
cell_005,226,2380.4312999999966,2.8880000000353334,3.5893083,2.0293059,1646.2599000000046,1981.2628999999722,1981.2628999999722,1001
cell_005,227,2377.9831999999587,2.981199999980362,3.5894179,2.0289903,1366.2632999999914,1981.2577000000165,1981.2577000000165,1000
cell_005,228,1176.2972999999768,2.8294999999928905,3.5899282,2.0270066,1356.262400000007,0.00010000000474974687,1981.2560999999987,999
cell_005,229,2377.755600000033,2.8816999999689585,3.5897088,2.0297122,1396.248800000001,1981.2488000000014,1981.2488000000014,998
cell_005,230,2378.1060999999754,2.717500000027968,3.5896707,2.0296569,1351.2430000000168,1981.2531000000306,1981.2531000000306,997
cell_005,231,1177.813499999989,2.971799999999405,3.5888629,2.0294576,1356.2465000000084,0.00010000000474974687,1981.2470000000321,996
cell_005,232,1181.8998999999603,2.911299999978212,3.5899339,2.0326095,1356.2668999999876,1981.2690000000293,1981.2690000000293,995
cell_005,233,2440.6731000000145,2.9112000000313287,3.5889239,2.0294404,1441.2582000000402,1981.2565000000175,1981.2565000000175,994
cell_005,234,2376.0712999999528,3.025299999979012,3.5895038,2.0293202,1351.2528999999631,1981.2542999999714,1981.2542999999714,993
cell_005,235,2378.298999999999,2.8592000000061546,3.5899348,2.0296721,1346.2563000000082,1981.261200000008,1981.261200000008,992
cell_005,236,2383.9711000000243,2.8872000000556852,3.5890784,2.0274453,1381.270900000003,1981.281000000017,1981.281000000017,991
cell_005,237,2438.5518000000156,2.7563000000084514,3.5886111,2.0264554,1351.2706999999937,0.00010000000474974687,1981.2631999999865,990
cell_005,238,2378.065300000016,2.9551999999675616,3.5895944,2.0296235,1346.2432999999728,1981.2540999999621,1981.2540999999621,989
cell_005,239,2373.9570000000167,2.924799999982497,3.5898671,2.0320106,1346.2568999999712,1976.2601999999422,1976.2601999999422,988
cell_005,240,2381.1493999999993,2.8944000000004166,3.5896554,2.0290046,1491.2590000000002,0.0001000000002022907,1981.2517999999998,987
cell_005,241,1173.4144000000006,2.9756000000008953,3.5897479,2.0291409,1436.2474000000004,1981.2588000000005,1981.2588000000005,986
cell_005,242,2377.3984,2.870900000000063,3.5897937,2.0288815,1371.2453000000007,1981.2450999999996,1981.2450999999996,985
cell_005,243,2379.6638999999996,2.968000000000899,3.5899081,2.0294204,1411.261700000001,1981.26,1981.26,984
cell_005,244,2374.401,3.0295000000008088,3.5892406,2.0294757,1361.247300000001,1981.2507000000023,1981.2507000000023,983
cell_005,245,1177.6755000000012,2.9648000000017305,3.5886579,2.0295539,1351.2410000000018,1981.2502999999995,1981.2502999999995,982
cell_005,246,2376.7007999999987,2.9079000000017174,3.5889087,2.0294662,1346.2607000000025,1981.2587000000021,1981.2587000000021,981
cell_005,247,2437.8294000000024,2.829900000000407,3.5899081,2.027411,1411.2404999999999,1981.2462999999989,1981.2462999999989,980
cell_005,248,1181.832200000001,2.9801000000006184,3.5887485,2.0293393,1356.2549999999974,1981.254399999998,1981.254399999998,979
cell_005,249,2439.243599999998,2.7514000000012118,3.5899367,2.0272546,1406.253499999999,1981.2518999999993,1981.2518999999993,978
cell_005,250,1179.7520000000006,2.8562000000017918,3.5896659,2.0297179,1376.248099999997,9.999999747379619e-05,1981.2577999999996,977
cell_005,251,2379.873999999996,2.78949999999881,3.5895734,2.0290713,1356.2661999999982,1981.270899999996,1981.270899999996,976
cell_005,252,2377.924100000004,2.860800000002115,3.5885968,2.029511,1376.2600999999995,1981.261999999995,1981.261999999995,975
cell_005,253,1178.9158000000023,2.7792000000043515,3.5898767,2.027122,1351.2431999999972,1981.2473000000027,1981.2473000000027,974
cell_005,254,2380.012299999995,2.771100000005191,3.5899034,2.0290532,1346.2840999999974,1981.289499999999,1981.289499999999,973
cell_005,255,2373.3170999999998,2.791100000002018,3.589726,2.0293107,1351.2745000000068,1981.2841000000044,1981.2841000000044,972
cell_005,256,1174.6764999999941,2.8033999999969694,3.5895944,2.0324693,1346.2486999999965,1981.2531000000017,1981.2531000000017,971
cell_005,257,1176.6022000000012,2.8001000000006115,3.5897603,2.0296941,1356.2501000000047,1981.2482000000018,1981.2482000000018,970
cell_005,258,2377.524900000004,2.7823999999962723,3.5899262,2.0293574,1346.2580000000019,1981.256800000003,1981.256800000003,969
cell_005,259,2376.6656000000003,2.7919999999937772,3.5895362,2.029243,1426.2612000000006,1981.2667000000001,1981.2667000000001,968
cell_005,260,2379.458599999998,2.8513999999994155,3.5898299,2.0326838,1531.262999999999,1981.2570999999955,1981.2570999999955,967
cell_005,261,2377.0670000000105,2.7730000000008204,3.5895534,2.0320535,1521.2526999999973,1981.2497999999905,1981.2497999999905,966
cell_005,262,2437.5699000000027,2.7839999999994802,3.5890412,2.032145,1346.254700000005,1981.2609999999988,1981.2609999999988,965
cell_005,263,2377.706699999995,2.9236000000089746,3.5898995,2.0270629,1396.2620000000024,1981.2628000000113,1981.2628000000113,964
cell_005,264,2376.887300000002,2.775999999998362,3.5894437,2.0298524,1351.2562000000034,1981.2638000000006,1981.2638000000006,963
cell_005,265,2377.341499999995,2.9306000000070753,3.5895724,2.0271249,1346.2618000000075,1981.262400000007,1981.262400000007,962
cell_005,266,2438.228600000002,2.8948000000092122,3.5895371,2.0270724,1356.2618999999977,0.00010000000474974687,1981.2693,961
cell_005,267,2377.335500000001,3.02719999999681,3.5896678,2.0294518,1346.290599999993,1981.2917999999918,1981.2917999999918,960
cell_005,268,2441.037400000001,2.948700000008273,3.5896497,2.0295186,1526.2664999999977,1981.2743000000048,1981.2743000000048,959
cell_005,269,1174.7103000000063,2.981200000009352,3.5899539,2.032022,1351.245299999995,1981.2452999999955,1981.2452999999955,958
cell_005,270,1177.4404000000068,2.88440000000989,3.5898652,2.0295434,1446.2485000000015,1981.2475999999879,1981.2475999999879,957
cell_005,271,1178.3858999999939,2.861599999989437,3.5902019,2.0289569,1346.2485000000015,1981.2519999999934,1981.2519999999934,956
cell_005,272,2374.5304999999935,2.916500000006863,3.5899673,2.0288186,1346.2495999999956,1981.2602999999947,1981.2602999999947,955
cell_005,273,2376.630700000009,2.8920999999972707,3.5886083,2.0291514,1471.247000000003,1981.2446000000052,1981.2446000000052,954
cell_005,274,2433.487500000003,2.8141000000036342,3.5900216,2.032474,1351.2453999999998,1981.24579999999,1981.24579999999,953
cell_005,275,2434.0109999999986,2.766399999993183,3.5898404,2.0295606,1416.2531000000017,1981.263599999991,1981.263599999991,952
cell_005,276,2432.517200000002,2.818700000003531,3.5896964,2.0296035,1351.2574000000022,1981.2664000000077,1981.2664000000077,951
cell_005,277,2434.873200000002,2.799199999993931,3.5898709,2.027122,1391.2714000000124,1981.2735000000098,1981.2735000000098,950
cell_005,278,2381.6745999999985,2.9112999999922806,3.5898519,2.0290608,1381.2397999999957,1981.2437999999966,1981.2437999999966,949
cell_005,279,2433.507299999997,2.8104000000018914,3.5896773,2.0259738,1346.2608000000037,1981.2666000000027,1981.2666000000027,948
cell_005,280,1171.4928000000075,3.022500000006545,3.5899882,2.0321107,1386.2511999999988,1981.2517999999982,1981.2517999999982,947
cell_005,281,1173.0426000000155,2.8536000000023876,3.5898929,2.0325503,1346.248200000002,1981.253200000006,1981.253200000006,946
cell_005,282,1173.17359999998,2.9452999999921303,3.5898137,2.0271583,1341.2719999999972,1981.2762999999982,1981.2762999999982,945
cell_005,283,2432.2782000000007,2.728899999987675,3.5899262,2.0272212,1366.256699999998,1981.2637000000104,1981.2637000000104,944
cell_005,284,1170.4945000000007,2.8080000000190353,3.5886121,2.0272689,1341.2560999999987,1981.2633999999962,1981.2633999999962,943
cell_005,285,2375.348799999978,2.7024999999848376,3.5897155,2.0272126,1341.269,0.00010000000474974687,1981.2734999999814,942
cell_005,286,2432.930800000002,2.9758999999903324,3.5896287,2.031961,1346.2562000000032,1981.2621999999974,1981.2621999999974,941
cell_005,287,2375.7938999999897,2.8537000000068247,3.589788,2.0322118,1366.2462999999989,1981.2494000000004,1981.2494000000004,940
cell_005,288,2377.6992000000027,2.9524000000091633,3.5899529,2.0320172,1346.261999999988,1981.2652999999991,1981.2652999999991,939
cell_005,289,2427.358500000002,2.8454999999959796,3.5896049,2.0287795,1356.2435000000116,1981.246199999994,1981.246199999994,938
cell_005,290,2368.613400000002,2.897700000001464,3.5896544,2.0295157,1381.2767000000167,1981.284899999999,1981.284899999999,937
cell_005,291,1170.7934000000241,2.8267000000050757,3.5897698,2.0296168,1341.26979999998,1981.2733999999764,1981.2733999999764,936
cell_005,292,1171.5394999999842,2.8847999999999274,3.5897202,2.0294061,1341.2535999999966,1981.2652999999991,1981.2652999999991,935
cell_005,293,1170.8040000000037,2.948199999984382,3.5896792,2.0292745,1341.2609999999986,1981.2593000000052,1981.2593000000052,934
cell_005,294,1169.128399999987,3.0191000000048973,3.5898499,2.0272651,1431.268199999991,1981.2729000000108,1981.2729000000108,933
cell_005,295,1174.9655000000203,2.8292000000072903,3.5898099,2.0299764,1351.256800000003,1981.252299999993,1981.252299999993,932
cell_005,296,1169.6769000000202,2.999800000019519,3.5889707,2.029387,1346.2492000000204,1981.2454000000143,1981.2454000000143,931
cell_005,297,2375.075700000016,3.150300000008315,3.5899405,2.0274053,1386.2574000000022,1981.2534999999914,1981.2534999999914,930
cell_005,298,1172.6935999999987,2.8979999999862116,3.5890574,2.0297074,1346.2768000000215,0.00010000000474974687,1981.2838000000047,929
cell_005,299,2376.1364000000176,2.882099999987986,3.5901847,2.0293775,1346.2468999999983,1981.2475999999729,1981.2475999999729,928
cell_005,300,2376.423699999985,2.943899999983728,3.5899243,2.0266347,1356.2522999999928,1981.260399999999,1981.260399999999,927
cell_005,301,2369.253399999987,2.9199999999839577,3.5888772,2.0288653,1346.2552000000142,0.00010000000474974687,1981.256699999998,926
cell_005,302,2368.430899999977,3.014200000004905,3.5894818,2.0298581,1341.2525000000023,1981.2611000000034,1981.2611000000034,925
cell_005,303,2370.456999999995,2.9463999999859425,3.589726,2.0294509,1446.2668999999878,1981.2624000000071,1981.2624000000071,924
cell_005,304,2367.7176999999797,2.896399999997925,3.5886321,2.032002,1361.248200000002,1981.2494000000008,1981.2494000000008,923
cell_005,305,2369.923699999985,2.884099999995726,3.5890613,2.0323491,1411.255999999994,1981.252700000012,1981.252700000012,922
cell_005,306,2369.0776999999944,2.9161000000019044,3.5888495,2.0290704,1351.2895000000135,1981.3003000000024,1981.3003000000024,921
cell_005,307,2369.401499999978,2.9649000000206627,3.5896497,2.0287747,1356.2792999999947,1981.2875000000056,1981.2875000000056,920
cell_005,308,2366.944300000003,2.801100000011303,3.5897117,2.0291686,1401.2451,1981.2490000000107,1981.2490000000107,919
cell_005,309,1164.5137999999863,2.9807999999903245,3.588654,2.0320907,1341.2523999999976,1981.2539000000108,1981.2539000000108,918
cell_005,310,1165.7856000000027,2.9639000000022975,3.5895896,2.0321898,1341.2449000000197,1981.2410000000093,1981.2410000000093,917
cell_005,311,2369.4249999999884,3.0237999999951626,3.5889974,2.0293012,1356.2455999999947,1981.2470999999784,1981.2470999999784,916
cell_005,312,2365.7932000000146,2.828700000012816,3.5898833,2.0289788,1371.2572999999975,1981.2605999999798,1981.2605999999798,915
cell_005,313,2368.624900000024,2.859399999986465,3.5898261,2.0274262,1366.2607000000135,1981.2573000000266,1981.2573000000266,914
cell_005,314,1164.5622999999905,2.7756999999982668,3.590014,2.029695,1346.2595000000147,0.00010000000474974687,1981.2596000000194,913
cell_005,315,1165.0585999999896,2.7673000000071113,3.5900054,2.0298638,1361.2588000000105,1981.2643999999855,1981.2643999999855,912
cell_005,316,2365.972300000023,2.837599999998872,3.5896096,2.0294347,1346.2509000000136,0.00010000000474974687,1981.2539000000108,911
cell_005,317,2366.306100000016,2.8913999999930695,3.5900435,2.029654,1341.2630000000063,1981.2619000000122,1981.2619000000122,910
cell_005,318,1166.7560999999987,2.773700000019943,3.5897117,2.0291915,1391.2620999999926,1981.2587999999814,1981.2587999999814,909
cell_005,319,2366.0194999999953,2.765699999988982,3.5898318,2.0269265,1341.2770999999775,1981.277399999992,1981.277399999992,908
cell_005,320,2367.796799999982,2.839899999991786,3.5899043,2.0272126,1341.261199999979,1981.2703999999794,1981.2703999999794,907
cell_005,321,2367.2786999999953,2.9504999999772963,3.5890183,2.0295959,1456.2571999999927,9.999997564591814e-05,1981.267899999977,906
cell_005,322,1166.52429999999,2.7960999999778835,3.5894628,2.0295682,1966.2427999999782,1981.2453999999852,1981.2453999999852,905
cell_005,323,2367.3135000000475,2.7993999999597463,3.5899291,2.0292735,1471.2437999999963,1981.2428000000073,1981.2428000000073,904
cell_005,324,2369.22020000004,2.934199999959617,3.5898042,2.0297694,1396.3071000000346,1981.3038000000524,1981.3038000000524,903
cell_005,325,2369.5664000000106,3.030399999988731,3.5902238,2.0271163,1481.2571999999927,1981.2548999999997,1981.2548999999997,902
cell_005,326,2366.8031999999657,2.915500000002993,3.5900455,2.0292106,1376.2551000000094,1981.258099999977,1981.258099999977,901
cell_005,327,2371.347200000019,2.967999999993225,3.590095,2.0294919,1356.2516000000178,0.00010000000474974687,1981.2542999999714,900
cell_005,328,2429.3036999999895,2.7979000000053134,3.5897727,2.0290122,1386.2443000000203,0.00010000000474974687,1981.2396999999762,899
cell_005,329,1171.315500000026,2.797900000004887,3.5899158,2.0291419,1866.2479000000167,1981.2545999999857,1981.2545999999857,898
cell_005,330,2427.6707999999635,2.899299999990177,3.5896697,2.0317798,1351.2542000000246,1981.261600000027,1981.261600000027,897
cell_005,331,2362.435300000012,2.8392999999924484,3.5898252,2.029182,1381.2449999999956,1981.245500000019,1981.245500000019,896
cell_005,332,1165.4988999999475,3.023399999947145,3.5896211,2.0296445,1341.2615000000224,1981.267099999997,1981.267099999997,895
cell_005,333,2363.1892000000225,2.8545000000158893,3.5899291,2.0324712,1341.2529999999679,1981.2627999999675,1981.2627999999675,894
cell_005,334,2372.582999999984,3.0167000000365363,3.5899329,2.0327315,1341.2535999999964,1981.2638000000152,1981.2638000000152,893
cell_005,335,2367.781599999988,2.9171999999671527,3.5898728,2.0308232,1341.250800000038,1981.2526000000073,1981.2526000000073,892
cell_005,336,2369.541799999948,2.938299999979961,3.5897708,2.0318999,1336.25629999995,1981.255099999951,1981.255099999951,891
cell_005,337,1166.2233000000124,2.7574000000022636,3.5896773,2.0288644,1361.2596999999948,1981.2637000000104,1981.2637000000104,890
cell_005,338,2364.863799999992,2.9482999999888193,3.5890107,2.0292659,1346.25900000002,1981.2607000000426,1981.2607000000426,889
cell_005,339,2364.2165000000386,2.832400000013706,3.5900235,2.0321307,1336.2366000000038,1981.25020000001,1981.25020000001,888
cell_005,340,1169.258600000001,3.220800000010229,3.5881705,2.032104,1351.2574000000022,1981.2655000000377,1981.2655000000377,887
cell_005,341,2376.6877000000095,3.2666999999783286,3.5891719,2.0323071,1391.234300000011,0.00010000000474974687,1981.241800000018,886
cell_005,342,2376.647200000007,3.13109999999881,3.5893321,2.0292344,1351.2686999999569,1981.2692999999856,1981.2692999999856,885
cell_005,343,2373.8387999999686,3.230400000000486,3.5886416,2.0268741,1346.267899999977,0.00010000000474974687,1981.2670999999975,884
cell_005,344,1178.4237999999898,3.128899999952779,3.5892844,2.0293775,1356.2576000000115,1981.2581000000355,1981.2581000000355,883
cell_005,345,1174.7613000000129,3.0777000000232135,3.5901542,2.0287023,1346.2520999999833,0.00010000000474974687,1981.2548999999997,882
