cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
839,0.20923536214610206,0.15878005840718934,0.33993399339933994,0.5124190449078361,0.1907210409198945,0.19385129377306154,0.08982223282720714,226
840,0.2053575263608678,0.1579488115734618,0.33333333333333215,0.514198277702655,0.18970226245887722,0.19385129377306154,0.08942341720425961,225
841,0.20641450590649602,0.15902068248898554,0.33333333333333215,0.514198277702655,0.18607883605812564,0.18640997220760636,0.08347128215234711,224
842,0.20452271449043558,0.15707381490858185,0.33333333333333215,0.514198277702655,0.1876370914560867,0.18637062205181903,0.09640645301737605,223
843,0.2058220587726407,0.15829881024098247,0.33003300330032914,0.515977510497474,0.18490074311133725,0.18639547478178992,0.08218077499507404,222
844,0.20456310861319837,0.15707381490858185,0.33333333333333215,0.5462244680093953,0.18721460250523725,0.18638304841680448,0.10002589291620012,221
845,0.2053575263608678,0.1566144416605657,0.33333333333333215,0.515977510497474,0.18491477649624555,0.18640997220760636,0.09104501657680997,220
846,0.20258379659781844,0.15733631390595426,0.33333333333333215,0.515977510497474,0.18666086583885488,0.18640997220760636,0.0992734106087525,219
847,0.20998938577100867,0.16046442698760616,0.33993399339933994,0.515977510497474,0.18866967695748194,0.18638304841680448,0.11775813849120942,218
848,0.2059095793719603,0.15733631390595426,0.33663366336633516,0.514198277702655,0.19188510048177454,0.19385129377306154,0.10701269114085354,217
849,0.20329742609996215,0.15589256940994817,0.33003300330032914,0.514198277702655,0.18725715534902265,0.1864223985725918,0.12492929488118776,216
850,0.20123732583905662,0.1551706971619451,0.33003300330032914,0.515977510497474,0.18490074311133725,0.18639547478178992,0.1033443398920455,215
851,0.1881092359411285,0.1612045465622849,0.2871287128712865,0.7686285673617546,0.11355145836656738,0.14532426744403798,0.3737413322503649,214
852,0.20753880899006205,0.1578175620747756,0.31353135313531233,0.5195359760871119,0.1907300947167047,0.19385957801638515,0.2124317000027638,213
853,0.20617887352371256,0.15853744917373064,0.32013201320131834,0.5230944416767489,0.19189370158910263,0.19385957801638515,0.14721405841625668,212
854,0.202388558337798,0.15751131324102186,0.32013201320131834,0.5213152088819308,0.19072262533455758,0.19385336483389248,0.12304056428949339,211
855,0.19933206971540862,0.15576131990864744,0.31683168316831534,0.5248736744715687,0.1860666134324107,0.18639754584262092,0.11237036516988264,210
856,0.1974335459455543,0.1533550790776131,0.31683168316831534,0.5230944416767489,0.1835787271342405,0.18638511947763547,0.0885467753160829,209
857,0.19655160759856527,0.1533550790776131,0.31683168316831534,0.5266529072663877,0.18141807091283257,0.1789500110946729,0.1051954463683673,208
858,0.20081991990384052,0.1559800690774819,0.32673267326732613,0.5248736744715687,0.18023115051502908,0.1789272294255329,0.11150501051631778,207
859,0.1947204073666492,0.1533550790776131,0.31683168316831534,0.5230944416767489,0.1837242345796336,0.18638511947763547,0.106700410983263,206
860,0.19558214865225676,0.1518238349140732,0.32013201320131834,0.5248736744715687,0.17851425966699563,0.17895415321633473,0.09654942465579142,205
861,0.19795193718767756,0.1535738282464476,0.32673267326732613,0.5266529072663877,0.1802531059711449,0.17894794003384196,0.09978886098935424,204
862,0.1976489812669563,0.1520425840802932,0.32673267326732613,0.5213152088819308,0.1825884681321004,0.17895415321633473,0.09804310203607525,203
863,0.19644388993786444,0.15176914762382543,0.32673267326732613,0.5230944416767489,0.18156267297841816,0.17894794003384196,0.10355879734966811,202
864,0.19591203398815338,0.15116758741541325,0.32673267326732613,0.5230944416767489,0.18051424333334282,0.17892101624304013,0.09527396714466718,201
865,0.19596589281850396,0.1535738282464476,0.32673267326732613,0.5230944416767489,0.18024608927932323,0.1789417268513493,0.0885467753160829,200
866,0.19523879860877247,0.15119866802899612,0.32343234323432135,0.5213152088819308,0.1805423101023162,0.17894586897301112,0.10387860233033352,199
867,0.19253912473745494,0.15094883824919325,0.31683168316831534,0.5248736744715687,0.18026215976837678,0.17895622427716562,0.08253820409111201,198
868,0.19173124228219796,0.1500738415843133,0.31683168316831534,0.5248736744715687,0.17747963706103348,0.17893965579051835,0.06951273534918911,197
869,0.17828673175596077,0.15444882491132755,0.2772277227722757,0.7793039641306674,0.10086550492812218,0.1322765842093127,0.35346569647618153,196
870,0.18623090923265573,0.15248008241534766,0.2673267326732667,0.4768343890114588,0.37815794387974705,0.462283559127979,1.0,195
871,0.19118592162489934,0.1516050857478532,0.2937293729372925,0.5497829335990323,0.17443280816343093,0.1714921210425704,0.28640447323642704,194
872,0.19269396887471257,0.1502925907479188,0.3036303630363033,0.5444452352145754,0.18023160320451115,0.17892930048636385,0.19066614925983405,193
873,0.1934479924996193,0.1520425840802932,0.3069306930693063,0.5408867696249384,0.18156267297841816,0.17894794003384196,0.14335006176751186,192
874,0.19334027483891825,0.1489800957505989,0.31353135313531233,0.5391075368301195,0.18258846813294355,0.17895415321633473,0.12855249719154926,191
875,0.19340759837685628,0.15108008774787945,0.31353135313531233,0.5391075368301195,0.18156267297799655,0.17894794003384196,0.10848379405191455,190
876,0.19243813943054788,0.15108008774787945,0.31353135313531233,0.5391075368301195,0.18157871517430008,0.17896243745965834,0.10158353129261766,189
877,0.19075505098209555,0.1486738469168451,0.3102310231023093,0.5373283040353005,0.1805282767178295,0.17893344260802568,0.10332929024589621,188
878,0.19010874501788988,0.14744885158444448,0.31353135313531233,0.5373283040353005,0.17906799633253484,0.17892930048636385,0.1014894710041867,187
879,0.18927393314745755,0.1489800957505989,0.31353135313531233,0.5391075368301195,0.1779252131931799,0.17894794003384196,0.10729110959460986,186
880,0.18703205933411904,0.14810509908310443,0.3069306930693063,0.5355490712404816,0.17673965086466598,0.17147348149509228,0.10475900663004722,185
881,0.18595488272710947,0.14723010241822448,0.3069306930693063,0.5373283040353005,0.17443982485483106,0.17149833422506316,0.10336315194973178,184
882,0.18444010312350245,0.14482386158980465,0.3069306930693063,0.5373283040353005,0.1732990788196213,0.17151904483337221,0.10282136468836933,183
883,0.1841236824951934,0.14482386158980465,0.3069306930693063,0.5408867696249384,0.1720836389625191,0.17147348149509228,0.09180502370733246,182
884,0.18453435607661584,0.14449573783786018,0.3069306930693063,0.5391075368301195,0.1713843948515868,0.17149833422506316,0.09630110549433368,181
885,0.18381399422067812,0.14329261742365024,0.3069306930693063,0.5355490712404816,0.17136492918825508,0.1714817657384159,0.07520902641656946,180
886,0.18237327050880303,0.14394886492492465,0.3036303630363033,0.5373283040353005,0.17135429097720334,0.17147141043426128,0.0662845862502377,179
887,0.18102006739624732,0.14307386825743024,0.3036303630363033,0.5373283040353005,0.1703604104566765,0.17149419210340133,0.08111601253003498,178
888,0.1771354992572194,0.14009341086572202,0.3003300330033003,0.5373283040353005,0.16859327103691546,0.16401973356465155,0.061355827136454266,177
889,0.17322400170301622,0.13957388159268147,0.2904290429042895,0.5408867696249384,0.16626854708701183,0.1640218046254825,0.08360672896768762,176
890,0.16925864531846257,0.13782388826292158,0.2871287128712865,0.5408867696249384,0.16219071710267707,0.15656391457337993,0.06417763578938374,175
891,0.16621562140366075,0.13607389493054717,0.2838283828382817,0.5426660024197574,0.15914569896342473,0.15657219881670353,0.06553586635432707,174
892,0.16480182710696079,0.13519889826566722,0.2805280528052787,0.5444452352145754,0.1560972856524238,0.1565784119991963,0.05206267063947312,173
893,0.15211134020563033,0.13536773616622877,0.23762376237623606,0.7775247313358493,0.0762947458770672,0.10473561727988778,0.3597301116856846,172
894,0.1631389357198899,0.13479785812759726,0.26402640264026367,1.0,0.076650220566018,0.10438767906029511,0.31250432207025636,171
895,0.16749476862448454,0.13607389493054717,0.2805280528052787,0.5480037008042142,0.15405316472636332,0.14911637982543197,0.12876319223763488,170
896,0.1681410745886901,0.13479785812759726,0.2838283828382817,0.5480037008042142,0.1581341635400243,0.1565784119991963,0.08464891696350296,169
897,0.16540773894840355,0.13479785812759726,0.2772277227722757,0.5426660024197574,0.15813438988497613,0.1565784119991963,0.06985887721061479,168
898,0.16637719789471217,0.13660253875021938,0.2772277227722757,0.5444452352145754,0.15582754718331948,0.1491433036162338,0.06059205759439479,167
899,0.16622908611124831,0.13519889826566722,0.2805280528052787,0.5426660024197574,0.15697734701533939,0.15658669624251997,0.06275544422830714,166
900,0.1655558507318674,0.13419629791918503,0.2772277227722757,0.5426660024197574,0.1560972856520022,0.1565784119991963,0.04039167005095612,165
901,0.16688212442924788,0.13607389493054717,0.2805280528052787,0.5426660024197574,0.15611154538144079,0.15659290942501264,0.06855332040719331,164
902,0.16357653871648747,0.13279265743463287,0.2772277227722757,0.5426660024197574,0.15609026895933725,0.15657219881670353,0.06936223888769932,163
903,0.16482202416834224,0.1333942176430451,0.2805280528052787,0.5444452352145754,0.15406018141860667,0.14912259300792474,0.08152235297605692,162
904,0.16370445343856987,0.13419629791918503,0.2805280528052787,0.5426660024197574,0.1550787335355152,0.14912259300792474,0.05777024894146532,161
905,0.1623377856184266,0.13191766076975303,0.2772277227722757,0.5426660024197574,0.15406018141902822,0.14912259300792474,0.05580627011902628,160
906,0.16134812961073663,0.130787456744283,0.2772277227722757,0.5444452352145754,0.1530414029575894,0.14912259300792474,0.060193241971447264,159
907,0.1597525617616038,0.1297848563978008,0.27392739273927447,0.5462244680093953,0.15201583414885905,0.14911637982543197,0.04848085485602116,158
908,0.15823104980420288,0.12776142660895867,0.27392739273927447,0.5444452352145754,0.15101154176181064,0.14913087725124835,0.04454537238806866,157
909,0.1566960731392144,0.12737861556676644,0.27392739273927447,0.5480037008042142,0.1499929896453237,0.14913087725124835,0.03879640755916691,156
910,0.15459557875554597,0.12737861556676644,0.27392739273927447,0.5480037008042142,0.14794886872010637,0.14166677401665312,0.01719640292387581,155
911,0.15575354360808114,0.12737861556676644,0.2772277227722757,0.5480037008042142,0.14693733329586273,0.14167505825997673,0.030421279477272023,154
912,0.15522842001216397,0.12738327765998048,0.2772277227722757,0.5462244680093953,0.14693009025866755,0.14166677401665312,0.038299769236251446,153
913,0.1537338374699384,0.12497237473573214,0.27392739273927447,0.5497829335990323,0.14592579787161913,0.14168127144246945,0.0254511338365786,152
914,0.15177472251593982,0.12427055449345603,0.2706270627062697,0.5462244680093953,0.14488596933345022,0.14166056083416034,0.021933279049260346,151
915,0.1509331782917136,0.12427055449345603,0.27392739273927447,0.5480037008042142,0.14285610813724992,0.14166677401665312,0.02964622270060069,150
916,0.14840854561903516,0.12199024026487104,0.2706270627062697,0.5497829335990323,0.14183053932851958,0.13420474184288878,0.03419874066066031,149
917,0.13315976427605714,0.11822858402692737,0.21452145214521323,0.7882001281047621,0.06284318076475007,0.09023404934186452,0.36639334251813604,148
918,0.14331888615091537,0.1220571214228689,0.24752475247524686,1.0,0.0568612080170077,0.0820202220864803,0.2910171897810825,147
919,0.14205320363767926,0.1196508805918346,0.24752475247524686,0.5586790975731271,0.13573326001450603,0.13421923926870516,0.08233127145656383,146
920,0.14539918347320235,0.1207614532820756,0.26072607260726066,0.5568998647783081,0.13468641478367216,0.1267364964866317,0.05356011043129394,145
921,0.14510295990627486,0.12136301349048784,0.26402640264026367,0.5551206319834892,0.13777036424747996,0.13421923926870516,0.05389120264657121,144
922,0.1430428596453691,0.12146327352435171,0.25412541254125287,0.5551206319834892,0.13777036424747996,0.13421923926870516,0.05088127341677984,143
923,0.14287455080052391,0.12146327352435171,0.25412541254125287,0.5551206319834892,0.13602427490487062,0.13421923926870516,0.026519658713154648,142
924,0.14313038024468872,0.12146327352435171,0.2574257425742559,0.5551206319834892,0.13673755240155444,0.13420474184288878,0.021722584003174727,141
925,0.14519048050559435,0.12146327352435171,0.2574257425742559,0.5551206319834892,0.13673777874608467,0.13420474184288878,0.027411350247480648,140
926,0.142625453710153,0.11946578514128231,0.25412541254125287,0.5515621663938512,0.1395164535900893,0.13421923926870516,0.02458954159455118,139
927,0.14005369456091787,0.11784619996921242,0.25412541254125287,0.5551206319834892,0.13673755240155444,0.13420474184288878,0.001311501413650884,138
928,0.14034991812784547,0.11865599255524739,0.2574257425742559,0.5586790975731271,0.13484618195850384,0.13420474184288878,0.008294537226767318,137
929,0.13913136209116606,0.1183552124510413,0.25412541254125287,0.5551206319834892,0.13571900028506745,0.13420474184288878,0.012903491359885777,136
930,0.13883513852423834,0.11784619996921242,0.25412541254125287,0.5551206319834892,0.13470067451311074,0.12674892285161715,0.003685583093649303,135
931,0.13824942374417704,0.11724463976080024,0.25412541254125287,0.5568998647783081,0.13368189605209346,0.12674892285161715,0.009472172037923166,134
932,0.13727996479786841,0.11613406706794471,0.25082508250824986,0.5568998647783081,0.13267760366504505,0.12676342027743354,0.0,133
933,0.13715205007578601,0.11613406706794471,0.25082508250824986,0.5568998647783081,0.13165905154855811,0.12676342027743354,0.0018532886750133315,132
934,0.1363980264508795,0.11493094665373477,0.25082508250824986,0.5568998647783081,0.13267760366504505,0.12676342027743354,0.0,131
935,0.1364788146964051,0.11483839892976588,0.25412541254125287,0.5586790975731271,0.13165905154855811,0.12676342027743354,0.0,130
936,0.13748866776547652,0.1157407392423842,0.25412541254125287,0.5568998647783081,0.13267760366504505,0.12676342027743354,0.0,129
937,0.13765697661032172,0.1157407392423842,0.25412541254125287,0.5568998647783081,0.13267760366504505,0.12676342027743354,0.010036533768508882,128
938,0.13723957067510562,0.11444507110159091,0.2574257425742559,0.5551206319834892,0.13266357028013676,0.12674892285161715,0.02738877577825738,127
939,0.13269523186428434,0.1128254859269065,0.25412541254125287,0.5568998647783081,0.13165905154855811,0.12676342027743354,0.01031871463380174,126
940,0.1304668227585335,0.11201569334087164,0.25082508250824986,0.5586790975731271,0.12755654996826332,0.11928067749536014,0.021323768380227204,125
941,0.1191430036773462,0.10900526240490122,0.20462046204620243,0.7846416625151242,0.043822964886464616,0.07138739578059466,0.35678790586356346,124
942,0.12537043093661981,0.11095139451000047,0.22772277227722704,1.0,0.042691240312590195,0.06710237092144439,0.28260067517227805,123
943,0.12254957469701377,0.10854515368158063,0.23102310231023004,0.565796028752402,0.12150182349803518,0.11187663502486123,0.06362832370494687,122
944,0.12238799820596236,0.10873024912690388,0.23432343234323483,0.5675752615472218,0.11841787403422738,0.11185178229489035,0.014878757416936228,121
945,0.12528964269109422,0.11007219112968164,0.23762376237623606,0.5675752615472218,0.11943642615071437,0.11185178229489035,0.022215459914553204,120
946,0.12360655424264189,0.10796673040285332,0.23762376237623606,0.565796028752402,0.12143120388443318,0.11181243213910308,0.025086179917466644,119
947,0.12306123358534327,0.10926239854364667,0.23762376237623606,0.565796028752402,0.11943642615071437,0.11185178229489035,0.00173665391735911,118
948,0.12272461589565276,0.10836005823102834,0.23432343234323483,0.565796028752402,0.11840361430478885,0.11183728486907396,0.013467853090471493,117
949,0.12394317193233229,0.10842946902531225,0.23762376237623606,0.5675752615472218,0.11841787403422738,0.11185178229489035,0.003309341939925492,116
950,0.12347863952055949,0.10752712871269393,0.23762376237623606,0.565796028752402,0.11945045953562267,0.11186420865987579,0.0038737036705112082,115
951,0.1235594277660852,0.10796673040285332,0.24092409240923907,0.565796028752402,0.11943642615071437,0.11185178229489035,0.00928405146106126,114
952,0.12267748941909606,0.10632400829586958,0.24092409240923907,0.5640167959575839,0.11943642615071437,0.11185178229489035,0.014457367324765436,113
953,0.12226008348387996,0.10667871480484759,0.24092409240923907,0.565796028752402,0.11942239276580607,0.11183728486907396,0.012504675736938253,112
954,0.12259670117357047,0.1060232281942779,0.24422442244224207,0.565796028752402,0.11942239276580607,0.11183728486907396,0.015254998570660483,111
955,0.12272461589565276,0.10748085485070952,0.24422442244224207,0.565796028752402,0.11942216642127579,0.11183728486907396,0.02494320827905172,110
956,0.12175515694934425,0.10667106226467454,0.24092409240923907,0.5640167959575839,0.12008716778069217,0.11182485850408852,0.005615700212252772,109
957,0.11371672651953602,0.10634714522816902,0.23432343234323483,0.565796028752402,0.11942216642127579,0.11183728486907396,0.0074969059808722704,108
958,0.11581722090320445,0.10181230674062142,0.22772277227722704,0.5693544943420408,0.11738528853283214,0.11183728486907396,0.0,107
959,0.11560851793559634,0.10181230674062142,0.22772277227722704,0.5693544943420408,0.11432963218337117,0.10438146587780239,0.0,106
960,0.1139725559637007,0.10293521912930892,0.22772277227722704,0.5693544943420408,0.11434366556827946,0.10439596330361878,0.0,105
961,0.11459866486652492,0.10301542715483131,0.22772277227722704,0.5693544943420408,0.11332511345179253,0.10439596330361878,0.0,104
962,0.11464579134308162,0.10181230674062142,0.22772277227722704,0.5711337271368588,0.11432940583884094,0.10438146587780239,0.0,103
963,0.11152871153654798,0.10097012245041304,0.22112211221122102,0.5693544943420408,0.11331085372235394,0.10438146587780239,0.0,102
964,0.11388503536438122,0.1021130868448275,0.22112211221122102,0.5711337271368588,0.11128800921881854,0.10439596330361878,8.87176640480547e-05,101
965,0.09873723932831036,0.09045194247960964,0.1782178217821766,0.7882001281047621,0.031161909388509684,0.055440227382597074,0.32758406751151226,100
966,0.10322771930878105,0.09732065719110028,0.1749174917491736,0.5124190449078361,0.3231416435150601,0.41007832876326145,1.0,99
967,0.10031934246985552,0.09023227274306611,0.1881188118811874,0.5978222190591422,0.10212307727500264,0.09694014431234715,0.2132519057178821,98
968,0.10035973659261832,0.08992264616574513,0.1947194719471952,0.5960429862643242,0.10312691697130416,0.09692771794736166,0.09892350633578895,97
969,0.10044725719193792,0.09233773346989432,0.1980198019801982,0.5960429862643242,0.10313393366396911,0.09693393112985438,0.0671236040230423,96
970,0.10167254558241123,0.09233773346989432,0.20132013201319943,0.5942637534695043,0.10382043779044087,0.09694014431234715,0.04044810622401496,95
971,0.10288436926529687,0.09188656331489242,0.1980198019801982,0.5960429862643242,0.10471155772010177,0.09692771794736166,0.03721995712506354,94
972,0.10264200452871963,0.09339046383330846,0.20132013201319943,0.5907052878798673,0.1051721696217024,0.09693600219068532,0.029766619869792343,93
973,0.10176006618173072,0.09188656331489242,0.20132013201319943,0.5907052878798673,0.10517149058684677,0.09693393112985438,0.0187277044195322,92
974,0.1009185219575045,0.09128500310648019,0.1980198019801982,0.5907052878798673,0.10415271212540789,0.09693393112985438,0.0015221964597365023,91
975,0.09937008058492847,0.09023227274306611,0.1980198019801982,0.5907052878798673,0.10381319475366718,0.09693393112985438,0.027731155228146065,90
976,0.09762640095233177,0.08812681201623784,0.1980198019801982,0.5907052878798673,0.10209433147075203,0.08945947259110465,0.003640434155201877,89
977,0.09568748305971475,0.08707408165282371,0.1947194719471952,0.5907052878798673,0.1011040724677687,0.08947811213858281,0.0,88
978,0.0943073505319838,0.08707408165282371,0.1947194719471952,0.5924845206746854,0.09928629645774789,0.08947811213858281,0.0,87
979,0.09262426208353147,0.08682638038992119,0.1914191419141904,0.5924845206746854,0.09804162577143793,0.08947811213858281,0.0,86
980,0.09088731480472878,0.0839102760023373,0.1881188118811874,0.5924845206746854,0.09599727850126871,0.08947189895609009,0.0,85
981,0.08980340584392543,0.0849686209259955,0.1914191419141904,0.5942637534695043,0.09499457052846183,0.0820305773906349,0.0,84
982,0.09051030299227536,0.08602135128940958,0.1947194719471952,0.5942637534695043,0.09476845195863881,0.0820305773906349,0.0,83
983,0.09053050005365681,0.0849686209259955,0.1980198019801982,0.5924845206746854,0.09499117535502694,0.08202850632980396,0.0,82
984,0.09076613243644016,0.08602135128940958,0.1980198019801982,0.5924845206746854,0.09475781374843029,0.0820202220864803,0.0,81
985,0.09017368530258496,0.08391589056258136,0.1980198019801982,0.5924845206746854,0.0939760184123965,0.0820305773906349,0.0,80
986,0.09005923528809023,0.0849686209259955,0.1980198019801982,0.5907052878798673,0.09387008899220423,0.08203679057312763,0.0,79
987,0.08987072938186358,0.0849686209259955,0.1947194719471952,0.5907052878798673,0.09383840070442245,0.08200779572149486,0.0,78
988,0.08869929982174074,0.08391589056258136,0.1914191419141904,0.5907052878798673,0.09294343291100127,0.08201815102564941,0.0,77
989,0.08633624364011372,0.08261545893626465,0.1914191419141904,0.5924845206746854,0.09294343291142276,0.08201815102564941,0.0,76
990,0.072521453655217,0.06516395551146564,0.14191419141914174,0.7970962920788569,0.005800640722670947,0.02789511833151037,0.3666491865026682,75
991,0.07633196590251312,0.07654677801868248,0.15511551155115555,1.0,0.0033178633528121726,0.022377812277969367,0.29092689190418897,74
992,0.07910569566556247,0.07650549447486532,0.17161716171617059,0.6031599174435991,0.08175724087831304,0.06712308152975349,0.042498620511810525,73
993,0.08190635484378717,0.07865223874551075,0.18151815181518138,0.5996014518539612,0.08571103384925666,0.0745726873385324,0.006684225088828821,72
994,0.08148221655477716,0.07678071809856968,0.18151815181518138,0.5996014518539612,0.08751455012983894,0.07456440309520873,0.0,71
995,0.07959042513871672,0.07654677801868248,0.1749174917491736,0.5960429862643242,0.08684977511537445,0.07457890052102512,0.0,70
996,0.07942211629387153,0.07592752486404059,0.1782178217821766,0.5978222190591422,0.08480565419015712,0.0745726873385324,0.0,69
997,0.07925380744902621,0.07596192781765732,0.1782178217821766,0.5960429862643242,0.08569700046519158,0.07455818991271601,0.0,68
998,0.07788713962888294,0.07493671981504485,0.1782178217821766,0.5978222190591422,0.08479863749791378,0.07456440309520873,0.0,67
999,0.07710618658880108,0.07444131729185427,0.18151815181518138,0.5996014518539612,0.08389325783881424,0.07456440309520873,0.0,66
1000,0.07603574233558541,0.0754940476552684,0.1782178217821766,0.5960429862643242,0.0829948948719581,0.0745726873385324,0.0,65
1001,0.07607613645834832,0.07382206413721237,0.1782178217821766,0.5978222190591422,0.08208951521285857,0.06711686834726077,0.0,64
1002,0.07521439517274064,0.07327161688718925,0.1749174917491736,0.5978222190591422,0.08277556664984814,0.07457890052102512,0.0,63
1003,0.07448056860921548,0.072335856565026,0.1749174917491736,0.5978222190591422,0.08173573811041446,0.06710237092144439,0.0,62
1004,0.0728176772221446,0.07128312620161187,0.1749174917491736,0.5960429862643242,0.08174298114845285,0.06710858410393711,0.0,61
1005,0.07056907105501231,0.07047809710110031,0.17161716171617059,0.6013806846487801,0.08027151285704265,0.06710858410393711,0.0,60
1006,0.07060946517777522,0.07023039583819779,0.1749174917491736,0.5996014518539612,0.07846097988463863,0.06710858410393711,0.0,59
1007,0.07119517995783664,0.07089093253665668,0.1749174917491736,0.6013806846487801,0.07868732479857032,0.06710858410393711,0.0,58
1008,0.07157892412408373,0.07058130595933582,0.1749174917491736,0.5996014518539612,0.07936635954373816,0.06710858410393711,0.0,57
1009,0.07130289761853748,0.07023039583819779,0.17161716171617059,0.5996014518539612,0.07935911650527816,0.06710237092144439,0.0,56
1010,0.07165971236960944,0.07128312620161187,0.17161716171617059,0.5978222190591422,0.07936635954373816,0.06710858410393711,0.0,55
1011,0.07083836520676468,0.07035424646964905,0.1650165016501628,0.5978222190591422,0.07935934285149482,0.06710237092144439,0.0,54
1012,0.06968040035422951,0.06812493511136952,0.16171617161716156,0.5978222190591422,0.07845396319239528,0.06710237092144439,0.0,53
1013,0.066381546995263,0.06566856426340323,0.16171617161716156,0.5996014518539612,0.07756261691736088,0.06711686834726077,0.0,52
1014,0.06025510504289655,0.0623626215421072,0.15841584158415856,0.5996014518539612,0.07563166844995262,0.05965276511266554,0.0,51
1015,0.0528966423462629,0.04751949279594753,0.11881188118811892,0.8077716888477697,0.0,0.0032494944436958773,0.32397215243576216,50
1016,0.05571076623207527,0.05949377739339712,0.13531353135313395,1.0,0.0,6.213182492720293e-06,0.29028728194285813,49
1017,0.057373657619146146,0.059001271961780455,0.14851485148514776,0.6102768486228749,0.06488028499814563,0.05219694612139392,0.05003473082090082,48
1018,0.058006498875764256,0.06087279260610706,0.15511551155115555,0.6084976158280551,0.0675894072832009,0.052190732938901196,0.0,47
1019,0.057918978276444655,0.06166080129983109,0.15841584158415856,0.6102768486228749,0.06849456059608372,0.052190732938901196,0.0,46
1020,0.057164954651538036,0.0626458121682934,0.15841584158415856,0.6084976158280551,0.06850882032636552,0.05220523036471758,0.0,45
1021,0.058430637164774146,0.061808552930884775,0.16171617161716156,0.6084976158280551,0.06850882032636552,0.05220523036471758,0.0,44
1022,0.058639340132382256,0.06175930238720029,0.16171617161716156,0.606718383033237,0.06849456059608372,0.052190732938901196,0.0,43
1023,0.05977710792353608,0.06391401365771304,0.1650165016501628,0.606718383033237,0.06850882032636552,0.05220523036471758,0.0,42
1024,0.061244761050586405,0.0640378642891643,0.16831683168316758,0.606718383033237,0.06941419998546505,0.05220523036471758,0.0,41
1025,0.062086305274812625,0.06450574445155322,0.16831683168316758,0.606718383033237,0.0703053199142828,0.05964655193017282,0.0,40
1026,0.061285155173349315,0.0640378642891643,0.16831683168316758,0.604939150238418,0.07053189117527436,0.05964655193017282,0.0,39
1027,0.060026205013906986,0.06274431325304802,0.16171617161716156,0.6031599174435991,0.07031957964456459,0.059661049355989204,0.0,38
1028,0.05809401947508375,0.060774291521352386,0.15841584158415856,0.6031599174435991,0.06941419998546505,0.05220523036471758,0.0,37
1029,0.055353951481003305,0.0599370322839437,0.15511551155115555,0.606718383033237,0.06848052721201864,0.052178306573915756,0.0,36
1030,0.055313557358240506,0.0582994517195044,0.15841584158415856,0.606718383033237,0.06647171609339153,0.05220523036471758,0.0,35
1031,0.05409500132156109,0.059001271961780455,0.15511551155115555,0.6084976158280551,0.06577864796500182,0.052190732938901196,0.0,34
1032,0.05169828337096494,0.05660030797545934,0.15181518151815077,0.6102768486228749,0.06488730168996737,0.05220523036471758,0.0,33
1033,0.051610762771645335,0.05660030797545934,0.15181518151815077,0.6102768486228749,0.06304824925742145,0.052178306573915756,0.0,32
1034,0.051651156894408246,0.05660030797545934,0.15181518151815077,0.6102768486228749,0.06306228264148653,0.052190732938901196,0.0,31
1035,0.05173867749372785,0.05594773827425331,0.15181518151815077,0.6102768486228749,0.06306228264148653,0.052190732938901196,0.0,30
1036,0.049086130098966896,0.05660030797545934,0.15181518151815077,0.6102768486228749,0.06396766230058606,0.052190732938901196,0.0,29
1037,0.050392206734965916,0.05538135702710989,0.14521452145214475,0.6084976158280551,0.06396766230058606,0.052190732938901196,0.0,28
1038,0.047611744618122676,0.053386710023571815,0.14191419141914174,0.6102768486228749,0.0630765423717683,0.05220523036471758,0.0,27
1039,0.043908950031527505,0.05003767307655177,0.13861386138613696,0.6138353142125119,0.06126578305356922,0.04474941137344601,0.0,26
1040,0.03284769274829891,0.030788800047083953,0.09900990099009732,0.8131093872322266,0.0,0.0,0.29901231429771613,25
1041,0.036631275580419786,0.04683638776058546,0.11551155115511591,1.0,0.0,0.0,0.2521928651283094,24
1042,0.03554063426582266,0.04374591616790929,0.11881188118811892,0.6227314781866067,0.05040122714437481,0.03729359238217439,0.0,23
1043,0.038482672873717316,0.04529730828351519,0.12541254125412316,0.6209522453917877,0.05129234707319258,0.037279094956358005,0.0,22
1044,0.038523066996480115,0.045198807196145996,0.12541254125412316,0.6173937798021507,0.05308907300732654,0.037266668591372565,0.0,21
1045,0.036503360858337386,0.04412760787885023,0.12541254125412316,0.6191730125969688,0.05384166984878441,0.03729359238217439,0.0,20
1046,0.038691375841325315,0.04562974945077147,0.13201320132013095,0.6209522453917877,0.052197953078508774,0.037279094956358005,0.0,19
1047,0.039324217097943426,0.046196130697915117,0.13531353135313395,0.6191730125969688,0.05399445266642608,0.037266668591372565,0.0,18
1048,0.038859684686170626,0.04806765134485608,0.13531353135313395,0.6191730125969688,0.054913865709590726,0.037279094956358005,0.0,17
1049,0.038859684686170626,0.046196130697915117,0.13531353135313395,0.6191730125969688,0.05465651154231127,0.03729359238217439,0.0,16
1050,0.038482672873717316,0.046196130697915117,0.13531353135313395,0.6191730125969688,0.05402274578077296,0.03729359238217439,0.0,15
1051,0.039916664231798626,0.046196130697915117,0.13531353135313395,0.6173937798021507,0.05402274578077296,0.03729359238217439,0.0,14
1052,0.03890681116272732,0.046196130697915117,0.13531353135313395,0.6173937798021507,0.054928125439872494,0.03729359238217439,0.0,13
